"symbol","tax_id","tid","gene_name","gene_id"
"PRKCB",9606,11636,"Protein kinase C beta",5579
"PRKCB",9606,104683,"Protein kinase C (PKC)",5579
"PRKCD",9606,104813,"Protein kinase C, PKC; classical/novel",5580
"PRKCD",9606,12247,"Protein kinase C delta",5580
"PRKCD",9606,104683,"Protein kinase C (PKC)",5580
"PRKCE",9606,104683,"Protein kinase C (PKC)",5581
"PRKCE",9606,104813,"Protein kinase C, PKC; classical/novel",5581
"PRKCE",9606,10878,"Protein kinase C epsilon",5581
"PRKCG",9606,10880,"Protein kinase C gamma",5582
"PRKCG",9606,104683,"Protein kinase C (PKC)",5582
"PRKCG",9606,104813,"Protein kinase C, PKC; classical/novel",5582
"PRKCH",9606,104683,"Protein kinase C (PKC)",5583
"PRKCH",9606,104813,"Protein kinase C, PKC; classical/novel",5583
"PRKCH",9606,11617,"Protein kinase C eta",5583
"PRKCI",9606,104683,"Protein kinase C (PKC)",5584
"PRKCI",9606,10901,"Protein kinase C iota",5584
"PRKCQ",9606,104683,"Protein kinase C (PKC)",5588
"PRKCQ",9606,104813,"Protein kinase C, PKC; classical/novel",5588
"PRKCQ",9606,12665,"Protein kinase C theta",5588
"PRKCZ",9606,104683,"Protein kinase C (PKC)",5590
"PRKCZ",9606,10216,"Protein kinase C zeta",5590
"PRKD1",9606,104813,"Protein kinase C, PKC; classical/novel",5587
"PRKD1",9606,104683,"Protein kinase C (PKC)",5587
"PRKD1",9606,10903,"Protein kinase C mu",5587
"PRKD2",9606,100415,"Serine/threonine-protein kinase D2",25865
"PRKD3",9606,104813,"Protein kinase C, PKC; classical/novel",23683
"PRKD3",9606,104683,"Protein kinase C (PKC)",23683
"PRKD3",9606,10885,"Protein kinase C nu",23683
"PRKDC",9606,10056,"DNA-dependent protein kinase",5591
"PRKG1",9606,11019,"cGMP-dependent protein kinase 1 beta",5592
"PRKG2",9606,11018,"cGMP-dependent protein kinase 2",5593
"PRKX",9606,101348,"Serine/threonine-protein kinase PRKX",5613
"PRLHR",9606,103904,"Prolactin-releasing peptide receptor",2834
"PRLR",9606,101248,"Prolactin receptor",5618
"PRMT1",9606,100878,"Protein-arginine N-methyltransferase 1",3276
"PRMT3",9606,101368,"Protein arginine N-methyltransferase 3",10196
"PRMT5",9606,108117,"PRMT5/MEP50 complex",10419
"PRMT5",9606,104196,"Protein arginine N-methyltransferase 5",10419
"PRMT6",9606,103590,"Protein arginine N-methyltransferase 6",55170
"PRMT7",9606,109771,"Protein arginine N-methyltransferase 7",54496
"PRMT8",9606,108008,"Protein arginine N-methyltransferase 8",56341
"PRNP",9606,10887,"Prion protein",5621
"PROC",9606,12847,"Vitamin K-dependent protein C",5624
"PROKR1",9606,101268,"Prokineticin receptor 1",10887
"PROKR2",9606,101227,"Prokineticin receptor 2",128674
"PRPF4",9606,103448,"U4/U6 small nuclear ribonucleoprotein Prp4",9128
"PRPF4B",9606,104313,"Serine/threonine-protein kinase PRP4 homolog",8899
"PRPS1",9606,11410,"Ribose-phosphate pyrophosphokinase I",5631
"PRPSAP2",9606,12942,"Phosphoribosyl pyrophosphate synthetase-associated protein 2",5636
"PRSS1",9606,104788,"Trypsin",5644
"PRSS1",9606,42,"Trypsin I",5644
"PRSS1",9606,104868,"Thrombin & trypsin",5644
"PRSS2",9606,104868,"Thrombin & trypsin",5645
"PRSS2",9606,104788,"Trypsin",5645
"PRSS2",9606,10043,"Trypsin II",5645
"PRSS3",9606,104868,"Thrombin & trypsin",5646
"PRSS3",9606,10121,"Trypsin III",5646
"PRSS3",9606,104788,"Trypsin",5646
"PRSS8",9606,101036,"Prostasin",5652
"PRTN3",9606,11413,"Leukocyte proteinase 3",5657
"PSEN1",9606,11744,"Presenilin 1",5663
"PSEN1",9606,104717,"Gamma-secretase",5663
"PSEN2",9606,10303,"Presenilin 2",5664
"PSEN2",9606,104717,"Gamma-secretase",5664
"PSENEN",9606,104717,"Gamma-secretase",55851
"PSENEN",9606,12711,"Gamma-secretase subunit PEN-2",55851
"PSMA1",9606,106197,"26S proteosome",5682
"PSMA2",9606,106197,"26S proteosome",5683
"PSMA3",9606,106197,"26S proteosome",5684
"PSMA4",9606,106197,"26S proteosome",5685
"PSMA5",9606,106197,"26S proteosome",5686
"PSMA6",9606,106197,"26S proteosome",5687
"PSMA7",9606,106197,"26S proteosome",5688
"PSMA8",9606,106197,"26S proteosome",143471
"PSMB1",9606,106197,"26S proteosome",5689
"PSMB1",9606,100633,"Proteasome component C5",5689
"PSMB10",9606,106197,"26S proteosome",5699
"PSMB10",9606,109455,"Proteasome subunit beta type-10",5699
"PSMB11",9606,106197,"26S proteosome",122706
"PSMB2",9606,100613,"Proteasome Macropain subunit",5690
"PSMB2",9606,106197,"26S proteosome",5690
"PSMB3",9606,106197,"26S proteosome",5691
"PSMB4",9606,106197,"26S proteosome",5692
"PSMB5",9606,100624,"Proteasome Macropain subunit MB1",5693
"PSMB5",9606,106197,"26S proteosome",5693
"PSMB6",9606,106197,"26S proteosome",5694
"PSMB7",9606,106197,"26S proteosome",5695
"PSMB7",9606,109503,"Proteasome subunit beta type-7",5695
"PSMB8",9606,101477,"Proteasome subunit beta type-8",5696
"PSMB8",9606,106197,"26S proteosome",5696
"PSMB9",9606,104445,"Proteasome subunit beta type-9",5698
"PSMB9",9606,106197,"26S proteosome",5698
"PSMD14",9606,104487,"26S proteasome non-ATPase regulatory subunit 14",10213
"PTAFR",9606,251,"Platelet activating factor receptor",5724
"PTBP1",9606,103663,"Polypyrimidine tract-binding protein 1",5725
"PTGDR",9606,12659,"Prostanoid DP receptor",5729
"PTGDR2",9606,20174,"G protein-coupled receptor 44",11251
"PTGER1",9606,261,"Prostanoid EP1 receptor",5731
"PTGER2",9606,142,"Prostanoid EP2 receptor",5732
"PTGER2",9606,262,"Prostanoid EP4 receptor",5732
"PTGER3",9606,10329,"Prostanoid EP3 receptor",5733
"PTGER4",9606,262,"Prostanoid EP4 receptor",5734
"PTGES",9606,101277,"Prostaglandin E synthase",9536
"PTGES2",9606,100226,"Prostaglandin E synthase 2",80142
"PTGFR",9606,140,"Prostanoid FP receptor",5737
"PTGIR",9606,143,"Prostanoid IP receptor",5739
"PTGIS",9606,13056,"Prostaglandin I2 synthase",5740
"PTGS1",9606,104725,"Cyclooxygenase",5742
"PTGS1",9606,96,"Cyclooxygenase-1",5742
"PTGS2",9606,104725,"Cyclooxygenase",5743
"PTGS2",9606,126,"Cyclooxygenase-2",5743
"PTH1R",9606,160,"Parathyroid hormone receptor",5745
"PTK2",9606,11242,"Focal adhesion kinase 1",5747
"PTK2B",9606,100995,"Protein tyrosine kinase 2 beta",2185
"PTK6",9606,30026,"Tyrosine-protein kinase BRK",5753
"PTP4A1",9606,103108,"Protein tyrosine phosphatase type IVA 1",7803
"PTP4A2",9606,103155,"Protein tyrosine phosphatase type IVA 2",8073
"PTP4A3",9606,100485,"Protein-tyrosine phosphatase 4A3",11156
"PTPA",9606,10424,"Protein phosphatase 2A regulatory subunit B'",5524
"PTPN1",9606,13061,"Protein-tyrosine phosphatase 1B",5770
"PTPN11",9606,11523,"Protein-tyrosine phosphatase 2C",5781
"PTPN12",9606,10756,"Protein-tyrosine phosphatase G1",5782
"PTPN13",9606,11618,"Protein-tyrosine phosphatase 1E",5783
"PTPN18",9606,109521,"Tyrosine-protein phosphatase non-receptor type 18",26469
"PTPN2",9606,10258,"T-cell protein-tyrosine phosphatase",5771
"PTPN22",9606,12388,"Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP",26191
"PTPN3",9606,107615,"Tyrosine-protein phosphatase non-receptor type 3",5774
"PTPN4",9606,11519,"Protein-tyrosine phosphatase MEG1",5775
"PTPN5",9606,104486,"Tyrosine-protein phosphatase non-receptor type 5",84867
"PTPN6",9606,11520,"Protein-tyrosine phosphatase 1C",5777
"PTPN7",9606,11521,"Protein-tyrosine phosphatase LC-PTP",5778
"PTPN9",9606,102757,"Tyrosine-protein phosphatase non-receptor type 9",5780
"PTPRA",9606,11414,"Receptor-type tyrosine-protein phosphatase alpha",5786
"PTPRB",9606,11441,"Receptor-type tyrosine-protein phosphatase beta",5787
"PTPRC",9606,12088,"Leukocyte common antigen",5788
"PTPRCAP",9606,10810,"Protein tyrosine phosphatase receptor type C-associated protein",5790
"PTPRE",9606,100483,"Receptor-type tyrosine-protein phosphatase epsilon",5791
"PTPRF",9606,12114,"Receptor-type tyrosine-protein phosphatase F (LAR)",5792
"PTPRG",9606,100629,"Receptor-type tyrosine-protein phosphatase gamma",5793
"PTPRM",9606,100623,"Receptor-type tyrosine-protein phosphatase mu",5797
"PTPRS",9606,107614,"Receptor-type tyrosine-protein phosphatase S",5802
"PYGB",9606,10768,"Brain glycogen phosphorylase",5834
"PYGL",9606,11442,"Liver glycogen phosphorylase",5836
"PYGM",9606,11243,"Muscle glycogen phosphorylase",5837
"QARS",9606,12819,"Glutaminyl-tRNA synthetase",5859
"QARS",9606,11324,"Aminoacyl-tRNA synthetase",5859
"QDPR",9606,13054,"Dihydropteridine reductase",5860
"QPCT",9606,100450,"Glutaminyl-peptide cyclotransferase",25797
"QPCTL",9606,109954,"Glutaminyl-peptide cyclotransferase-like protein",54814
"QRFPR",9606,101356,"Pyroglutamylated RFamide peptide receptor",84109
"RAB9A",9606,103727,"Ras-related protein Rab-9A",9367
"RAC1",9606,108411,"Ras-related C3 botulinum toxin substrate 1/T-lymphoma invasion and metastasis-inducing protein 1",5879
"RAC1",9606,101445,"Ras-related C3 botulinum toxin substrate 1",5879
"RAC3",9606,103768,"Nuclear receptor coactivator 3",5881
"RAC3",9606,104746,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3",5881
"RACGAP1",9606,105134,"Rac GTPase-activating protein 1",29127
"RAD1",9606,109445,"Cell cycle checkpoint protein RAD1",5810
"RAD51",9606,104547,"DNA repair protein RAD51 homolog 1",5888
"RAD52",9606,105690,"DNA repair protein RAD52 homolog",5893
"RAD54L",9606,105125,"DNA repair and recombination protein RAD54-like",8438
"RAF1",9606,105104,"Serine/threonine-protein kinase RAF and Dual specificity mitogen-activated protein kinase kinase 1 (Raf/MEK)",5894
"RAF1",9606,10904,"Serine/threonine-protein kinase RAF",5894
"RAMP1",9606,104890,"Calcitonin-gene-related peptide receptor, CALCRL/RAMP1",10267
"RAP1A",9606,103550,"Ras-related protein Rap-1A",5906
"RAPGEF3",9606,104531,"Rap guanine nucleotide exchange factor 3",10411
"RAPGEF4",9606,104532,"Rap guanine nucleotide exchange factor 4",11069
"RARA",9606,57,"Retinoic acid receptor alpha",5914
"RARB",9606,270,"Retinoic acid receptor beta",5915
"RARG",9606,240,"Retinoic acid receptor gamma",5916
"RASGRF1",9606,100994,"Ras-specific guanine nucleotide-releasing factor 1",5923
"RASGRP1",9606,102739,"RAS guanyl-releasing protein 1",10125
"RASGRP3",9606,100108,"RAS guanyl releasing protein 3",25780
"RB1",9606,100939,"Retinoblastoma-associated protein",5925
"RBBP4",9606,108402,"EZH2/SUZ12/EED/RBBP7/RBBP4",5928
"RBBP4",9606,108143,"EZH1/SUZ12/EED/AEBP2/RBBP4 complex",5928
"RBBP7",9606,108402,"EZH2/SUZ12/EED/RBBP7/RBBP4",5931
"RBBP9",9606,103048,"Putative hydrolase RBBP9",10741
"RBP2",9606,107653,"Lysine-specific demethylase 5A",5948
"RBP4",9606,17041,"Plasma retinol-binding protein",5950
"RBP5",9606,10132,"Cellular retinoic acid-binding protein I",83758
"RCE1",9606,11293,"Prenyl protein specific protease",9986
"RCOR1",9606,108118,"LSD1/CoREST complex",23186
"RECQL",9606,103669,"ATP-dependent DNA helicase Q1",5965
"RELA",9606,100168,"Nuclear factor NF-kappa-B p65 subunit",5970
"RELA",9606,104730,"Nuclear factor NF-kappa-B complex",5970
"REN",9606,11225,"Renin",5972
"RET",9606,100079,"Tyrosine-protein kinase receptor RET",5979
"RFC1",9606,10123,"Folate transporter 1",5981
"RGS12",9606,103709,"Regulator of G-protein signaling 12",6002
"RGS4",9606,104173,"Regulator of G-protein signaling 4",5999
"RGS8",9606,104543,"Regulator of G-protein signaling 8",85397
"RHOA",9606,102393,"Transforming protein RhoA",387
"RHOB",9606,104182,"Rho-related GTP-binding protein RhoB",388
"RIOK1",9606,101404,"Serine/threonine-protein kinase RIO1",83732
"RIOK2",9606,101405,"Serine/threonine-protein kinase RIO2",55781
"RIOK3",9606,101278,"Serine/threonine-protein kinase RIO3",8780
"RIPK1",9606,100990,"Receptor-interacting serine/threonine-protein kinase 1",8737
"RIPK2",9606,20025,"Serine/threonine-protein kinase RIPK2",8767
"RIPK3",9606,104279,"Receptor-interacting serine/threonine-protein kinase 3",11035
"RIPK4",9606,101434,"Receptor-interacting serine/threonine-protein kinase 4",54101
"RNASE1",9606,100985,"Ribonuclease pancreatic",6035
"RNASEH1",9606,101370,"Ribonuclease H1",246243
"RNASEL",9606,11353,"RNase L",6041
"RNH1",9606,101370,"Ribonuclease H1",6050
"RNPEP",9606,10703,"Aminopeptidase B",6051
"ROCK1",9606,10811,"Rho-associated protein kinase 1",6093
"ROCK1",9606,104981,"Rho-associated protein kinase",6093
"ROCK2",9606,104981,"Rho-associated protein kinase",9475
"ROCK2",9606,11149,"Rho-associated protein kinase 2",9475
"RORA",9606,101591,"Nuclear receptor ROR-alpha",6095
"RORB",9606,107979,"Nuclear receptor ROR-beta",6096
"RORC",9606,103982,"Nuclear receptor ROR-gamma",6097
"ROS1",9606,101019,"Proto-oncogene tyrosine-protein kinase ROS",6098
"RPA1",9606,104117,"Replication protein A 70 kDa DNA-binding subunit",6117
"RPS27",9606,104397,"40S ribosomal protein S27",6232
"RPS6",9606,109539,"40S ribosomal protein S6",6194
"RPS6KA1",9606,10929,"Ribosomal protein S6 kinase alpha 1",6195
"RPS6KA2",9606,11843,"Ribosomal protein S6 kinase alpha 2",6196
"RPS6KA3",9606,12724,"Ribosomal protein S6 kinase alpha 3",6197
"RPS6KA4",9606,10782,"Ribosomal protein S6 kinase alpha 4",8986
"RPS6KA5",9606,10850,"Ribosomal protein S6 kinase alpha 5",9252
"RPS6KA6",9606,10939,"Ribosomal protein S6 kinase alpha 6",27330
"RPS6KB1",9606,105025,"Ribosomal protein S6 kinase (P70S6K)",6198
"RPS6KB1",9606,12944,"Ribosomal protein S6 kinase 1",6198
"RPS6KB2",9606,17145,"Ribosomal protein S6 kinase 2",6199
"RPS6KB2",9606,105025,"Ribosomal protein S6 kinase (P70S6K)",6199
"RPS6KC1",9606,104273,"Ribosomal protein S6 kinase delta-1",26750
"RPSA",9606,102766,"40S ribosomal protein SA",3921
"RRM1",9606,108412,"Ribonucleotide reductase",6240
"RRM1",9606,98,"Ribonucleoside-diphosphate reductase M1 chain",6240
"RRM1",9606,104791,"Ribonucleoside-diphosphate reductase RR1",6240
"RRM2",9606,104791,"Ribonucleoside-diphosphate reductase RR1",6241
"RRM2",9606,11257,"Ribonucleoside-diphosphate reductase M2 chain",6241
"RRM2B",9606,108412,"Ribonucleotide reductase",50484
"RRM2B",9606,104791,"Ribonucleoside-diphosphate reductase RR1",50484
"RSL1D1",9606,103070,"Ribosomal L1 domain-containing protein 1",26156
"RUNX1",9606,104678,"Runt-related transcription factor 1/Core-binding factor subunit beta",861
"RUVBL1",9606,108308,"RuvB-like 1",8607
"RXFP1",9606,103749,"Relaxin receptor 1",59350
"RXFP2",9606,103801,"Relaxin receptor 2",122042
"RXFP3",9606,103791,"Relaxin-3 receptor 1",51289
"RXFP4",9606,103792,"Relaxin-3 receptor 2",339403
"RXRA",9606,275,"Retinoid X receptor alpha",6256
"RXRA",9606,105089,"RXR alpha/PPAR gamma",6256
"RXRB",9606,277,"Retinoid X receptor beta",6257
"RXRG",9606,266,"Retinoid X receptor gamma",6258
"RYR1",9606,89,"Ryanodine receptor 1",6261
"S100A10",9606,104950,"Annexin A2/S100-A10",6281
"S100A4",9606,105688,"Protein S100-A4",6275
"S100B",9606,100282,"S-100 protein beta chain",6285
"S1PR1",9606,11631,"Sphingosine 1-phosphate receptor Edg-1",1901
"S1PR2",9606,11562,"Sphingosine 1-phosphate receptor Edg-5",9294
"S1PR3",9606,10950,"Sphingosine 1-phosphate receptor Edg-3",1903
"S1PR4",9606,10809,"Sphingosine 1-phosphate receptor Edg-6",8698
"S1PR5",9606,12023,"Sphingosine 1-phosphate receptor Edg-8",53637
"SAE1",9606,103774,"SUMO-activating enzyme subunit 1",10055
"SAE1",9606,104759,"SUMO-activating enzyme",10055
"SAE1",9606,108146,"SUMO E1/E2",10055
"SAP130",9606,103511,"Splicing factor 3B subunit 3",79595
"SAT1",9606,12678,"Spermidine/spermine N(1)-acetyltransferase 1",6303
"SAT2",9606,109681,"Diamine acetyltransferase 2",112483
"SBK1",9606,103458,"Serine/threonine-protein kinase SBK1",388228
"SBK3",9606,101073,"Putative uncharacterized serine/threonine-protein kinase SgK110",100130827
"SCARB1",9606,104368,"Scavenger receptor class B member 1",949
"SCD",9606,101234,"Acyl-CoA desaturase",6319
"SCD5",9606,103591,"Stearoyl-CoA desaturase 5",79966
"SCG2",9606,103767,"Menin",7857
"SCG2",9606,104677,"Menin/Histone-lysine N-methyltransferase MLL",7857
"SCN10A",9606,105639,"Sodium channel alpha subunit",6336
"SCN10A",9606,18080,"Sodium channel protein type X alpha subunit",6336
"SCN11A",9606,18078,"Sodium channel protein type XI alpha subunit",11280
"SCN11A",9606,105639,"Sodium channel alpha subunit",11280
"SCN1A",9606,105639,"Sodium channel alpha subunit",6323
"SCN1A",9606,104837,"Sodium channel alpha subunits; brain (Types I, II, III)",6323
"SCN1A",9606,131,"Sodium channel protein type I alpha subunit",6323
"SCN2A",9606,104837,"Sodium channel alpha subunits; brain (Types I, II, III)",6326
"SCN2A",9606,18072,"Sodium channel protein type II alpha subunit",6326
"SCN2A",9606,105639,"Sodium channel alpha subunit",6326
"SCN3A",9606,104837,"Sodium channel alpha subunits; brain (Types I, II, III)",6328
"SCN3A",9606,18075,"Sodium channel protein type III alpha subunit",6328
"SCN3A",9606,105639,"Sodium channel alpha subunit",6328
"SCN4A",9606,18043,"Sodium channel protein type IV alpha subunit",6329
"SCN4A",9606,105639,"Sodium channel alpha subunit",6329
"SCN5A",9606,105639,"Sodium channel alpha subunit",6331
"SCN5A",9606,11480,"Sodium channel protein type V alpha subunit",6331
"SCN7A",9606,105639,"Sodium channel alpha subunit",6332
"SCN8A",9606,18079,"Sodium channel protein type VIII alpha subunit",6334
"SCN8A",9606,105639,"Sodium channel alpha subunit",6334
"SCN9A",9606,105639,"Sodium channel alpha subunit",6335
"SCN9A",9606,18061,"Sodium channel protein type IX alpha subunit",6335
"SCNN1A",9606,132,"Amiloride-sensitive sodium channel alpha-subunit",6337
"SCNN1A",9606,104888,"Amiloride-sensitive sodium channel, ENaC",6337
"SCNN1B",9606,104888,"Amiloride-sensitive sodium channel, ENaC",6338
"SCNN1G",9606,104888,"Amiloride-sensitive sodium channel, ENaC",6340
"SCTR",9606,147,"Secretin receptor",6344
"SELE",9606,11517,"Selectin E",6401
"SELL",9606,12721,"Leukocyte adhesion molecule-1",6402
"SELP",9606,108408,"P-selectin/P-selectin glycoprotein ligand 1",6403
"SELP",9606,12723,"P-selectin",6403
"SELPLG",9606,108408,"P-selectin/P-selectin glycoprotein ligand 1",6404
"SELPLG",9606,11444,"P-selectin glycoprotein ligand 1",6404
"SENP1",9606,104329,"Sentrin-specific protease 1",29843
"SENP6",9606,104011,"Sentrin-specific protease 6",26054
"SENP7",9606,104009,"Sentrin-specific protease 7",57337
"SENP8",9606,104003,"Sentrin-specific protease 8",123228
"SERPINA6",9606,10503,"Corticosteroid binding globulin",866
"SERPINA7",9606,11482,"Thyroxine-binding globulin",6906
"SERPINC1",9606,104969,"Coagulation factor X/antithrombin III",462
"SERPINC1",9606,16,"Antithrombin-III",462
"SERPINE1",9606,10588,"Plasminogen activator inhibitor-1",5054
"SERPINH1",9606,100156,"Collagen-binding protein 1",871
"SETD2",9606,108007,"Histone-lysine N-methyltransferase SETD2",29072
"SETD7",9606,100877,"Histone-lysine N-methyltransferase SETD7",80854
"SETDB1",9606,105635,"Histone-lysine N-methyltransferase SETDB1",9869
"SETMAR",9606,105441,"Histone-lysine N-methyltransferase SETMAR",6419
"SF1",9606,100828,"Steroidogenic factor 1",7536
"SF3B2",9606,103471,"Splicing factor 3B subunit 2",10992
"SF3B3",9606,103511,"Splicing factor 3B subunit 3",23450
"SFMBT1",9606,104121,"Scm-like with four mbt domains 1, isoform CRA_b",51460
"SFN",9606,104327,"14-3-3 protein sigma",2810
"SFRP1",9606,101219,"Secreted frizzled-related protein 1",6422
"SFTPD",9606,105432,"Pulmonary surfactant-associated protein D",6441
"SGK1",9606,12718,"Serine/threonine-protein kinase Sgk1",6446
"SGK2",9606,101557,"Serine/threonine-protein kinase Sgk2",10110
"SGK3",9606,102465,"Serine/threonine-protein kinase Sgk3",23678
"SGMS1",9606,109868,"Phosphatidylcholine:ceramide cholinephosphotransferase 1",259230
"SGMS2",9606,108027,"Phosphatidylcholine:ceramide cholinephosphotransferase 2",166929
"SGPL1",9606,108363,"Sphingosine-1-phosphate lyase 1",8879
"SH2D1A",9606,105625,"SH2 domain-containing protein 1A",4068
"SHBG",9606,12643,"Testis-specific androgen-binding protein",6462
"SHC1",9606,101483,"SHC-transforming protein 1",6464
"SHH",9606,101028,"Sonic hedgehog protein",6469
"SI",9606,11997,"Sucrase-isomaltase",6476
"SIGLEC7",9606,109858,"Sialic acid-binding Ig-like lectin 7",27036
"SIGMAR1",9606,11272,"Sigma opioid receptor",10280
"SIK1",9606,101433,"Serine/threonine-protein kinase SIK1",150094
"SIK2",9606,101504,"Serine/threonine-protein kinase SIK2",23235
"SIK3",9606,102770,"Serine/threonine-protein kinase SIK3",23387
"SIRT1",9606,100448,"NAD-dependent deacetylase sirtuin 1",23411
"SIRT2",9606,100447,"NAD-dependent deacetylase sirtuin 2",22933
"SIRT3",9606,100446,"NAD-dependent deacetylase sirtuin 3",23410
"SIRT4",9606,105225,"NAD-dependent protein deacetylase sirtuin-4",23409
"SIRT5",9606,105223,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",23408
"SIRT6",9606,105222,"NAD-dependent protein deacetylase sirtuin-6",51548
"SIRT7",9606,105224,"NAD-dependent protein deacetylase sirtuin-7",51547
"SLC10A1",9606,100159,"Bile acid transporter",6554
"SLC10A2",9606,12909,"Ileal bile acid transporter",6555
"SLC11A1",9606,104582,"Natural resistance-associated macrophage protein 1",6556
"SLC11A2",9606,104399,"Natural resistance-associated macrophage protein 2",4891
"SLC12A2",9606,103769,"Solute carrier family 12 member 2",6558
"SLC12A5",9606,103770,"Solute carrier family 12 member 5",57468
"SLC15A1",9606,10561,"Oligopeptide transporter small intestine isoform",6564
"SLC15A2",9606,104066,"Solute carrier family 15 member 2",6565
"SLC16A1",9606,100467,"Monocarboxylate transporter 1",6566
"SLC16A10",9606,104660,"SLC16A10 protein",117247
"SLC16A3",9606,104604,"Monocarboxylate transporter 4",9123
"SLC16A7",9606,104645,"Monocarboxylate transporter 2",9194
"SLC18A2",9606,162,"Synaptic vesicular amine transporter",6571
"SLC18A3",9606,12943,"Vesicular acetylcholine transporter",6572
"SLC19A1",9606,10123,"Folate transporter 1",6573
"SLC1A1",9606,11538,"Excitatory amino acid transporter 3",6505
"SLC1A2",9606,12640,"Excitatory amino acid transporter 2",6506
"SLC1A3",9606,11560,"Excitatory amino acid transporter 1",6507
"SLC1A5",9606,109758,"Neutral amino acid transporter B(0)",6510
"SLC22A1",9606,101283,"Solute carrier family 22 member 1",6580
"SLC22A11",9606,104618,"Solute carrier family 22 member 11",55867
"SLC22A12",9606,102767,"Solute carrier family 22 member 12",116085
"SLC22A16",9606,104663,"Solute carrier family 22 member 16",85413
"SLC22A2",9606,104063,"Solute carrier family 22 member 2",6582
"SLC22A3",9606,104614,"Solute carrier family 22 member 3",6581
"SLC22A4",9606,104609,"Solute carrier family 22 member 4",6583
"SLC22A5",9606,104634,"Solute carrier family 22 member 5",6584
"SLC22A6",9606,103829,"Solute carrier family 22 member 6",9356
"SLC22A7",9606,104465,"Solute carrier family 22 member 7",10864
"SLC22A8",9606,103830,"Solute carrier family 22 member 8",9376
"SLC22A9",9606,104662,"Solute carrier family 22 member 9",114571
"SLC23A1",9606,12582,"Sodium-dependent vitamin C transporter 2",9963
"SLC23A2",9606,12582,"Sodium-dependent vitamin C transporter 2",9962
"SLC25A20",9606,105496,"Mitochondrial carnitine/acylcarnitine carrier protein",788
"SLC27A1",9606,104580,"Long-chain fatty acid transport protein 1",376497
"SLC27A2",9606,100784,"Fatty acid transport protein 2",11001
"SLC27A4",9606,100785,"Fatty acid transport protein 4",10999
"SLC27A5",9606,100786,"Fatty acid transport protein 5",10998
"SLC28A1",9606,101230,"Sodium/nucleoside cotransporter 1",9154
"SLC28A2",9606,101328,"Sodium/nucleoside cotransporter 2",9153
"SLC28A3",9606,101512,"Solute carrier family 28 member 3",64078
"SLC29A1",9606,175,"Equilibrative nucleoside transporter 1",2030
"SLC29A2",9606,109695,"Equilibrative nucleoside transporter 2",3177
"SLC29A4",9606,109682,"Equilibrative nucleoside transporter 4",222962
"SLC2A1",9606,11173,"Glucose transporter",6513
"SLC2A3",9606,101113,"Solute carrier family 2, facilitated glucose transporter member 3",6515
"SLC2A4",9606,102692,"Solute carrier family 2, facilitated glucose transporter member 4",6517
"SLC33A1",9606,109943,"Acetyl-coenzyme A transporter 1",9197
"SLC36A1",9606,104375,"Proton-coupled amino acid transporter 1",206358
"SLC37A4",9606,108256,"Glucose-6-phosphate translocase",2542
"SLC40A1",9606,109560,"Solute carrier family 40 member 1",30061
"SLC46A1",9606,104268,"Proton-coupled folate transporter",113235
"SLC47A1",9606,104067,"Multidrug and toxin extrusion protein 1",55244
"SLC47A2",9606,104068,"Multidrug and toxin extrusion protein 2",146802
"SLC51A",9606,104665,"Organic solute transporter subunit alpha",200931
"SLC5A1",9606,18036,"Sodium/glucose cotransporter 1",6523
"SLC5A11",9606,104105,"Sodium/myo-inositol cotransporter 2",115584
"SLC5A2",9606,20092,"Sodium/glucose cotransporter 2",6524
"SLC5A4",9606,104139,"Low affinity sodium-glucose cotransporter",6527
"SLC5A7",9606,100449,"High-affinity choline transporter",60482
"SLC6A1",9606,113,"GABA transporter 1",6529
"SLC6A11",9606,11118,"GABA transporter 3",6538
"SLC6A12",9606,11446,"Betaine transporter",6539
"SLC6A13",9606,100571,"GABA transporter 2",6540
"SLC6A15",9606,109513,"Sodium-dependent neutral amino acid transporter B(0)AT2",55117
"SLC6A2",9606,105045,"Serotonin and norepinephrine transporters (SERT/NET)",6530
"SLC6A2",9606,100,"Norepinephrine transporter",6530
"SLC6A2",9606,104870,"Monoamine transporters; Norepinephrine & dopamine",6530
"SLC6A3",9606,155,"Dopamine transporter",6531
"SLC6A3",9606,104785,"Monoamine transporters; serotonin & dopamine",6531
"SLC6A3",9606,104870,"Monoamine transporters; Norepinephrine & dopamine",6531
"SLC6A4",9606,104785,"Monoamine transporters; serotonin & dopamine",6532
"SLC6A4",9606,121,"Serotonin transporter",6532
"SLC6A4",9606,105045,"Serotonin and norepinephrine transporters (SERT/NET)",6532
"SLC6A5",9606,11596,"Glycine transporter 2",9152
"SLC6A5",9606,105045,"Serotonin and norepinephrine transporters (SERT/NET)",9152
"SLC6A5",9606,104870,"Monoamine transporters; Norepinephrine & dopamine",9152
"SLC6A5",9606,100,"Norepinephrine transporter",9152
"SLC6A6",9606,101541,"Sodium- and chloride-dependent taurine transporter",6533
"SLC6A7",9606,109456,"Sodium-dependent proline transporter",6534
"SLC6A9",9606,11682,"Glycine transporter 1",6536
"SLC7A11",9606,103088,"Cystine/glutamate transporter",23657
