"cmpd1","cmpd2","chem_sim","jaccard_sim","n_pairs","n_pairs_prior","pearson_corr","n_common","sim_score","freq_score"
10103,10011,0.153061224489796,0.201,392,413,0.02,60,0.02,0.98472
10128,10011,0.0900900900900901,0.273,176,387,0.12,10,0.11,0.82273
10128,10011,0.0900900900900901,0.273,176,387,0.12,10,0.11,0.82273
10229,10011,0.131313131313131,0.251,136,342,0.32,7,0.27,0.6073
10229,10011,0.131313131313131,0.251,136,342,0.32,7,0.27,0.6073
10072,10011,0.119266055045872,0.338,151,152,0.26,11,0.13,0.654
10072,10011,0.119266055045872,0.338,151,152,0.26,11,0.13,0.654
10228,10011,0.147368421052632,0.273,63,64,-0.42,7,-0.3,0.51011
10228,10011,0.147368421052632,0.273,63,64,-0.42,7,-0.3,0.51011
10232,10011,0.148936170212766,0.292,172,347,0.2,8,0.1,0.73104
10232,10011,0.148936170212766,0.292,172,347,0.21,5,0.11,0.7838
10126,10011,0.176470588235294,0.265,168,390,0.47,10,0.4,0.40404
10126,10011,0.176470588235294,0.265,168,390,0.47,10,0.4,0.40404
10296,10011,0.0882352941176471,0.308,5,5,0.15,58,0.14,0.85089
10296,10011,0.0882352941176471,0.308,5,5,0.12,14,0.06,0.81788
10464,10011,0.153846153846154,0.232,12,26,0.06,4,0.06,0.93552
10469,10011,0.189189189189189,0.238,20,20,-1,3,-0.53,0.11542
10045,10011,0.0792079207920792,0.292,66,203,0.94,4,0.47,0.14836
10020,10011,0.16,0.257,238,392,-0.42,9,-0.22,0.47139
10020,10011,0.16,0.257,238,392,-0.42,9,-0.22,0.47139
10020,10011,0.16,0.257,238,392,0.06,42,0.03,0.9387
10020,10011,0.16,0.257,238,392,0.06,42,0.03,0.9387
10222,10011,0.144230769230769,0.188,3,3,-0.97,9,-0.92,0.01282
10222,10011,0.144230769230769,0.188,3,3,-0.97,9,-0.92,0.01282
10047,10011,0.15,0.27,172,388,0.51,5,0.26,0.4845
10047,10011,0.15,0.27,172,388,0.51,5,0.26,0.4845
10047,10011,0.15,0.27,172,388,0.46,11,0.24,0.40179
10047,10011,0.15,0.27,172,388,0.46,11,0.24,0.40179
10129,10011,0.15625,0.239,97,191,0.57,5,0.35,0.41911
10129,10011,0.15625,0.239,97,191,-0.73,9,-0.52,0.13829
10129,10011,0.15625,0.239,97,191,-0.73,9,-0.52,0.13829
10129,10011,0.15625,0.239,97,191,0.57,5,0.35,0.41911
10048,10011,0.146067415730337,0.254,147,386,0.23,43,0.12,0.7259
10048,10011,0.146067415730337,0.254,147,386,0.23,43,0.12,0.7259
10440,10011,0.0795454545454545,0.353,11,11,-0.64,4,-0.32,0.41729
10440,10011,0.0795454545454545,0.353,11,11,-0.64,4,-0.32,0.41729
10051,10011,0.136363636363636,0.269,165,392,-0.37,9,-0.19,0.52969
10051,10011,0.136363636363636,0.269,165,392,0.17,23,0.09,0.77597
10051,10011,0.136363636363636,0.269,165,392,0.17,23,0.09,0.77597
10051,10011,0.136363636363636,0.269,165,392,-0.37,9,-0.19,0.52969
10049,10011,0.09375,0.277,200,388,-0.7,9,-0.35,0.17271
10049,10011,0.09375,0.277,200,388,-0.7,9,-0.35,0.17271
10022,10011,0.0652173913043478,0.667,1,1,0.36,3,0.18,0.8097
10022,10011,0.0652173913043478,0.667,1,1,0.36,3,0.18,0.8097
10041,10011,0.152380952380952,0.305,176,387,0.47,9,0.45,0.41391
10041,10011,0.152380952380952,0.305,176,387,0.47,9,0.45,0.41391
10069,10011,0.180851063829787,0.305,179,398,0.42,9,0.27,0.46923
10069,10011,0.180851063829787,0.305,179,398,0.42,9,0.27,0.46923
10069,10011,0.180851063829787,0.305,179,398,-0.55,18,-0.41,0.23817
10069,10011,0.180851063829787,0.305,179,398,-0.55,18,-0.41,0.23817
10280,10011,0.13953488372093,0.2,3,3,0.97,3,0.64,0.25416
10280,10011,0.13953488372093,0.2,3,3,-0.14,60,-0.11,0.87177
10280,10011,0.13953488372093,0.2,3,3,0.97,3,0.64,0.25416
10280,10011,0.13953488372093,0.2,3,3,-0.14,60,-0.11,0.87177
10280,10011,0.13953488372093,0.2,3,3,0.07,7,0.04,0.89895
10280,10011,0.13953488372093,0.2,3,3,-0.43,4,-0.31,0.63741
10280,10011,0.13953488372093,0.2,3,3,0.07,7,0.04,0.89895
10280,10011,0.13953488372093,0.2,3,3,0.16,26,0.12,0.79419
10280,10011,0.13953488372093,0.2,3,3,-0.43,4,-0.31,0.63741
10280,10011,0.13953488372093,0.2,3,3,0.16,26,0.12,0.79419
10010,10011,0.0720720720720721,0.255,138,369,0.06,10,0.05,0.90974
10010,10011,0.0720720720720721,0.255,138,369,0.06,10,0.05,0.90974
10412,10011,0.125,0.667,4,4,0.73,3,0.44,0.49129
10412,10011,0.125,0.667,4,4,0.73,3,0.44,0.49129
10412,10011,0.125,0.667,4,4,-1,3,-0.6,0.11542
10412,10011,0.125,0.667,4,4,-1,3,-0.6,0.11542
10160,10011,0.2125,0.436,11,11,0.86,3,0.43,0.39628
10160,10011,0.2125,0.436,11,11,0.86,3,0.43,0.39628
10042,10011,0.0816326530612245,0.26,172,388,-0.55,9,-0.28,0.32831
10008,10011,0.125,0.286,211,394,0.42,10,0.21,0.46174
10008,10011,0.125,0.286,211,394,-0.8,3,-0.4,0.44796
10008,10011,0.125,0.286,211,394,-0.8,3,-0.4,0.44796
10008,10011,0.125,0.286,211,394,0.14,44,0.08,0.85173
10008,10011,0.125,0.286,211,394,0.42,10,0.21,0.46174
10008,10011,0.125,0.286,211,394,0.14,44,0.08,0.85173
10382,10011,0.146067415730337,0.2,1,1,0.56,9,0.43,0.32029
10382,10011,0.146067415730337,0.2,1,1,0.56,9,0.43,0.32029
10443,10011,0.0947368421052632,0.316,259,389,0.27,8,0.14,0.64957
10443,10011,0.0947368421052632,0.316,259,389,0.3,37,0.16,0.5978
10443,10011,0.0947368421052632,0.316,259,389,0.3,37,0.16,0.5978
10443,10011,0.0947368421052632,0.316,259,389,0.27,8,0.14,0.64957
10080,10011,0.0909090909090909,0.238,120,317,0.49,10,0.47,0.37707
10080,10011,0.0909090909090909,0.238,120,317,0.49,10,0.47,0.37707
10230,10011,0.159574468085106,0.235,363,389,0.31,27,0.16,0.57114
10230,10011,0.159574468085106,0.235,363,389,0.06,9,0.06,0.90113
10050,10011,0.128712871287129,0.25,124,299,-0.9,10,-0.46,0.02562
10050,10011,0.128712871287129,0.25,124,299,-0.9,10,-0.46,0.02562
10025,10011,0.0957446808510638,0.263,115,334,-0.14,4,-0.07,0.87886
10165,10011,0.102040816326531,0.397,67,67,0.96,4,0.61,0.13045
10165,10011,0.102040816326531,0.397,67,67,0.96,4,0.61,0.13045
10441,10011,0.0617283950617284,0.317,173,301,-0.98,3,-0.51,0.21501
10441,10011,0.0617283950617284,0.317,173,301,-0.98,3,-0.51,0.21501
10052,10011,0.120300751879699,0.1,1,1,-0.06,28,-0.03,0.92622
10052,10011,0.120300751879699,0.1,1,1,0.22,58,0.2,0.76187
10052,10011,0.120300751879699,0.1,1,1,0.22,58,0.2,0.76187
10052,10011,0.120300751879699,0.1,1,1,-0.99,3,-0.68,0.19138
10052,10011,0.120300751879699,0.1,1,1,-0.99,3,-0.68,0.19138
10052,10011,0.120300751879699,0.1,1,1,-0.06,28,-0.03,0.92622
10023,10011,0.158415841584158,0.281,172,394,0.13,29,0.07,0.83886
10023,10011,0.158415841584158,0.281,172,394,0.34,10,0.18,0.5545
10194,10011,0.0957446808510638,0.216,13,13,-0.11,10,-0.11,0.82637
10194,10011,0.0957446808510638,0.216,13,13,-0.11,10,-0.11,0.82637
10346,10011,0.0625,0.8,2,2,-0.04,50,-0.03,0.96753
10346,10011,0.0625,0.8,2,2,0.15,14,0.09,0.77657
10101,10011,0.0631578947368421,0.253,131,326,-0.38,4,-0.27,0.68426
10101,10011,0.0631578947368421,0.253,131,326,0.02,6,0.01,0.96784
10101,10011,0.0631578947368421,0.253,131,326,0.02,6,0.01,0.96784
10101,10011,0.0631578947368421,0.253,131,326,-0.38,4,-0.27,0.68426
10226,10011,0.126315789473684,0.27,152,388,0.34,4,0.23,0.71485
10226,10011,0.126315789473684,0.27,152,388,0.34,4,0.23,0.71485
10115,10011,0.120879120879121,0.264,38,39,-0.59,9,-0.5,0.28792
10391,10011,0.145631067961165,0.358,142,144,-0.26,9,-0.2,0.65941
10391,10011,0.145631067961165,0.358,142,144,-0.26,9,-0.2,0.65941
10410,10011,0.19047619047619,0.241,9,10,0.07,60,0.05,0.94577
10410,10011,0.19047619047619,0.241,9,10,0.02,9,0.01,0.95931
10130,10011,0.152380952380952,0.249,159,386,-0.89,8,-0.8,0.04917
10130,10011,0.152380952380952,0.249,159,386,-0.89,8,-0.8,0.04917
10489,10011,0.158333333333333,0.3,2,2,0.48,60,0.44,0.25301
10489,10011,0.158333333333333,0.3,2,2,0.41,50,0.26,0.39097
10489,10011,0.158333333333333,0.3,2,2,0.39,58,0.34,0.41994
10489,10011,0.158333333333333,0.3,2,2,0,3,0,1.00001
10059,10011,0.161290322580645,0.248,126,339,0.13,8,0.11,0.81126
10059,10011,0.161290322580645,0.248,126,339,0.13,8,0.11,0.81126
10444,10011,0.121212121212121,0.304,255,389,-0.98,9,-0.94,0.00674
10444,10011,0.121212121212121,0.304,255,389,-0.98,9,-0.94,0.00674
10225,10011,0.121212121212121,0.204,10,10,0.32,8,0.3,0.60041
10225,10011,0.121212121212121,0.204,10,10,0.32,8,0.3,0.60041
10035,10011,0.15625,0.245,121,308,0.29,4,0.14,0.76768
10035,10011,0.15625,0.245,121,308,0.29,4,0.14,0.76768
10026,10011,0.055045871559633,0.255,101,269,-0.45,5,-0.22,0.54419
10026,10011,0.055045871559633,0.255,101,269,-0.2,8,-0.1,0.73104
10026,10011,0.055045871559633,0.255,101,269,-0.45,5,-0.22,0.54419
10026,10011,0.055045871559633,0.255,101,269,-0.2,8,-0.1,0.73104
10029,10011,0.141025641025641,0.243,72,222,-0.46,3,-0.29,0.73273
10057,10011,0.119565217391304,0.1,3,3,0.2,9,0.1,0.72068
10057,10011,0.119565217391304,0.1,3,3,0.23,38,0.12,0.71027
10235,10011,0.121428571428571,0.2,1,1,0.06,8,0.05,0.90814
10235,10011,0.121428571428571,0.2,1,1,0.16,25,0.15,0.79172
10235,10011,0.121428571428571,0.2,1,1,0.16,25,0.15,0.79172
10235,10011,0.121428571428571,0.2,1,1,0.06,8,0.05,0.90814
10073,10011,0.142857142857143,0.28,86,274,0.85,12,0.79,0.03179
10073,10011,0.142857142857143,0.28,86,274,0.85,12,0.79,0.03179
10176,10011,0.144736842105263,0.381,142,145,0.29,6,0.19,0.66216
10439,10011,0.11340206185567,0.242,4,5,0.43,5,0.28,0.56337
10439,10011,0.11340206185567,0.242,4,5,0.43,5,0.28,0.56337
10007,10011,0.112244897959184,0.1,1,1,-0.23,7,-0.19,0.71089
10007,10011,0.112244897959184,0.1,1,1,-0.23,7,-0.19,0.71089
10024,10011,0.201923076923077,0.266,341,389,-0.53,9,-0.27,0.35212
10167,10011,0.0705882352941176,0.284,184,394,-0.42,5,-0.23,0.57398
10167,10011,0.0705882352941176,0.284,184,394,-0.42,5,-0.23,0.57398
10114,10011,0.11340206185567,0.279,212,387,-0.62,10,-0.32,0.23124
10114,10011,0.11340206185567,0.279,212,387,-0.62,10,-0.32,0.23124
10114,10011,0.11340206185567,0.279,212,387,0,33,0,0.99524
10114,10011,0.11340206185567,0.279,212,387,0,33,0,0.99524
10407,10011,0.142857142857143,0.152,25,25,-0.24,4,-0.14,0.80582
10133,10011,0.135135135135135,0.274,160,386,-0.43,9,-0.39,0.46114
10133,10011,0.135135135135135,0.274,160,386,-0.43,9,-0.39,0.46114
10152,10011,0.155339805825243,0.387,70,70,0.29,11,0.28,0.60854
10304,10011,0.112359550561798,0.361,44,50,-0.27,11,-0.14,0.63366
10479,10011,0.108108108108108,0.385,2,2,-0.2,5,-0.1,0.79471
10479,10011,0.108108108108108,0.385,2,2,-0.78,4,-0.4,0.30732
10479,10011,0.108108108108108,0.385,2,2,0.33,51,0.21,0.54815
10143,10011,0.115384615384615,0.258,31,31,0.02,11,0.02,0.96104
10143,10011,0.115384615384615,0.258,31,31,0.02,11,0.02,0.96104
10399,10011,0.111111111111111,0.2,18,20,-0.95,9,-0.84,0.01647
10181,10011,0.126436781609195,0.261,157,386,-0.47,5,-0.31,0.52148
10181,10011,0.126436781609195,0.261,157,386,-0.47,5,-0.31,0.52148
10277,10011,0.119718309859155,0.2,1,1,0.25,50,0.13,0.69918
10277,10011,0.119718309859155,0.2,1,1,0.54,3,0.27,0.63047
10277,10011,0.119718309859155,0.2,1,1,0.25,50,0.13,0.69918
10277,10011,0.119718309859155,0.2,1,1,0.54,3,0.27,0.63047
10004,10011,0.176470588235294,0.294,160,395,0.99,11,0.95,0.00119
10004,10011,0.176470588235294,0.294,160,395,0.99,11,0.95,0.00119
10032,10011,0.176470588235294,0.248,13,28,-0.49,10,-0.25,0.37945
10032,10011,0.176470588235294,0.248,13,28,-0.49,10,-0.25,0.37945
10514,10011,0.103448275862069,0.247,10,20,0.27,9,0.24,0.64307
10318,10011,0.0923076923076923,0.35,7,10,-0.01,36,-0.01,0.98752
10318,10011,0.0923076923076923,0.35,7,10,-0.22,39,-0.13,0.73498
10248,10011,0.163461538461538,0.1,1,1,0.74,3,0.38,0.48478
10248,10011,0.163461538461538,0.1,1,1,-0.5,4,-0.26,0.56372
10248,10011,0.163461538461538,0.1,1,1,0.42,50,0.22,0.36803
10248,10011,0.163461538461538,0.1,1,1,0.12,59,0.09,0.89519
10248,10011,0.163461538461538,0.1,1,1,0.91,9,0.46,0.03153
10282,10011,0.0845070422535211,0.3,3,4,0.66,7,0.33,0.25312
10282,10011,0.0845070422535211,0.3,3,4,0.15,34,0.08,0.82875
10006,10011,0.126315789473684,0.243,94,121,-0.18,9,-0.09,0.74033
10006,10011,0.126315789473684,0.243,94,121,-0.18,9,-0.09,0.74033
10202,10011,0.108695652173913,0.359,6,6,0.39,7,0.32,0.5371
10202,10011,0.108695652173913,0.359,6,6,0.39,7,0.32,0.5371
10159,10011,0.0900900900900901,0.304,163,292,-0.72,9,-0.68,0.1537
10159,10011,0.0900900900900901,0.304,163,292,-0.72,9,-0.68,0.1537
10411,10011,0.0967741935483871,0.23,21,32,-0.55,3,-0.38,0.61971
10411,10011,0.0967741935483871,0.23,21,32,0.5,3,0.27,0.6914
10507,10011,0.0303030303030303,0.3,1,1,0.22,50,0.13,0.74713
10507,10011,0.0303030303030303,0.3,1,1,0.98,3,0.5,0.21501
10336,10011,0.1625,0.36,4,4,0.2,19,0.14,0.72459
10147,10011,0.102272727272727,0.249,123,310,0.33,7,0.26,0.59839
10147,10011,0.102272727272727,0.249,123,310,0.33,7,0.26,0.59839
10085,10011,0.174757281553398,0.251,77,220,0.14,8,0.11,0.7961
10085,10011,0.174757281553398,0.251,77,220,0.14,8,0.11,0.7961
10271,10011,0.232876712328767,0.25,4,4,-0.99,3,-0.51,0.18284
10271,10011,0.232876712328767,0.25,4,4,-0.16,49,-0.11,0.82833
10271,10011,0.232876712328767,0.25,4,4,-0.16,49,-0.11,0.82833
10271,10011,0.232876712328767,0.25,4,4,-0.99,3,-0.51,0.18284
10220,10011,0.145631067961165,0.282,270,392,0.25,8,0.13,0.6702
10027,10011,0.131313131313131,0.27,238,389,-0.65,8,-0.61,0.24098
10027,10011,0.131313131313131,0.27,238,389,-0.65,8,-0.61,0.24098
10385,10011,0.0967741935483871,0.374,64,64,-0.53,8,-0.4,0.37566
10385,10011,0.0967741935483871,0.374,64,64,-0.53,8,-0.4,0.37566
10139,10011,0.0879120879120879,0.312,3,3,-0.8,5,-0.58,0.20736
10139,10011,0.0879120879120879,0.312,3,3,-0.8,5,-0.58,0.20736
10404,10011,0.0927835051546392,0.667,1,1,-0.57,7,-0.29,0.35394
10404,10011,0.0927835051546392,0.667,1,1,-0.57,7,-0.29,0.35394
10177,10011,0.07,0.252,171,387,-0.27,10,-0.21,0.6341
10177,10011,0.07,0.252,171,387,-0.27,10,-0.21,0.6341
10009,10011,0.111111111111111,0.216,26,91,0.27,10,0.22,0.64282
10168,10011,0.137931034482759,0.276,165,389,-0.57,7,-0.43,0.35269
10168,10011,0.137931034482759,0.276,165,389,-0.57,7,-0.43,0.35269
10087,10011,0.150943396226415,0.252,131,349,0.93,4,0.6,0.15694
10510,10011,0.246575342465753,0.274,15,16,0.17,48,0.12,0.81609
10510,10011,0.246575342465753,0.274,15,16,-0.77,3,-0.39,0.46615
10510,10011,0.246575342465753,0.274,15,16,-0.77,3,-0.39,0.46615
10510,10011,0.246575342465753,0.274,15,16,0.17,48,0.12,0.81609
10134,10011,0.121212121212121,0.25,8,10,0.65,5,0.51,0.33886
10134,10011,0.121212121212121,0.25,8,10,0.65,5,0.51,0.33886
10424,10011,0.141025641025641,0.25,2,2,-0.99,3,-0.53,0.17202
10169,10011,0.147058823529412,0.272,197,399,0.09,8,0.05,0.86713
10169,10011,0.147058823529412,0.272,197,399,0.09,8,0.05,0.86713
10169,10011,0.147058823529412,0.272,197,399,-0.06,26,-0.03,0.92546
10169,10011,0.147058823529412,0.272,197,399,-0.06,26,-0.03,0.92546
10135,10011,0.114583333333333,0.357,119,125,0.2,10,0.19,0.72194
10135,10011,0.114583333333333,0.357,119,125,0.2,10,0.19,0.72194
10223,10011,0.123456790123457,0.24,65,185,-0.48,4,-0.25,0.58825
10223,10011,0.123456790123457,0.24,65,185,-0.13,50,-0.09,0.87498
10223,10011,0.123456790123457,0.24,65,185,-0.48,4,-0.25,0.58825
10223,10011,0.123456790123457,0.24,65,185,-0.13,50,-0.09,0.87498
10117,10011,0.105263157894737,0.667,3,3,0.13,50,0.11,0.87374
10117,10011,0.105263157894737,0.667,3,3,-0.23,4,-0.13,0.8126
10117,10011,0.105263157894737,0.667,3,3,-0.16,4,-0.09,0.86719
10117,10011,0.105263157894737,0.667,3,3,-0.98,4,-0.53,0.09127
10021,10011,0.154639175257732,0.288,294,390,-0.08,8,-0.04,0.87677
10021,10011,0.154639175257732,0.288,294,390,-0.08,8,-0.04,0.87677
10118,10011,0.134020618556701,0.667,2,2,-0.01,8,-0.01,0.97718
10118,10011,0.134020618556701,0.667,2,2,-0.01,8,-0.01,0.97718
10056,10011,0.144329896907216,0.252,144,386,-0.53,5,-0.27,0.46391
10056,10011,0.144329896907216,0.252,144,386,0.44,15,0.22,0.40809
10056,10011,0.144329896907216,0.252,144,386,-0.53,5,-0.27,0.46391
10056,10011,0.144329896907216,0.252,144,386,0.44,15,0.22,0.40809
10013,10011,0.150943396226415,0.278,181,388,0.32,8,0.31,0.59187
10013,10011,0.150943396226415,0.278,181,388,0.32,8,0.31,0.59187
10178,10011,0.0808080808080808,0.14,5,5,0.15,8,0.11,0.78974
10178,10011,0.0808080808080808,0.14,5,5,0.15,8,0.11,0.78974
10415,10011,0.123456790123457,0.305,15,15,-0.62,3,-0.33,0.55921
10415,10011,0.123456790123457,0.305,15,15,-0.62,3,-0.33,0.55921
10138,10011,0.0967741935483871,0.308,228,386,-0.53,8,-0.4,0.37566
10138,10011,0.0967741935483871,0.308,228,386,-0.53,8,-0.4,0.37566
10005,10011,0.112244897959184,0.161,7,7,-0.86,8,-0.77,0.06433
10005,10011,0.112244897959184,0.161,7,7,-0.86,8,-0.77,0.06433
10518,10011,0.0930232558139535,0.3,1,1,-0.2,24,-0.16,0.73815
10288,10011,0.170212765957447,0.421,5,5,-0.99,9,-0.87,0.00488
10288,10011,0.170212765957447,0.421,5,5,-0.99,9,-0.87,0.00488
10186,10011,0.0813953488372093,0.2,1,1,0.06,5,0.03,0.93169
10186,10011,0.0813953488372093,0.2,1,1,0.25,67,0.17,0.71304
10040,10011,0.0865384615384615,0.255,335,390,-0.38,9,-0.32,0.51562
10040,10011,0.0865384615384615,0.255,335,390,-0.38,9,-0.32,0.51562
10140,10011,0.138297872340426,0.241,64,195,0.12,10,0.11,0.81702
10140,10011,0.138297872340426,0.241,64,195,0.12,10,0.11,0.81702
10137,10011,0.117117117117117,0.233,15,31,-0.62,9,-0.32,0.24583
10094,10011,0.210526315789474,0.254,125,347,-0.05,8,-0.05,0.91951
10094,10011,0.210526315789474,0.254,125,347,-0.05,8,-0.05,0.91951
10387,10011,0.140350877192982,0.1,1,1,-0.3,8,-0.29,0.61418
10387,10011,0.140350877192982,0.1,1,1,-0.3,8,-0.29,0.61418
10141,10011,0.113207547169811,0.303,314,387,0.86,5,0.61,0.14924
10141,10011,0.113207547169811,0.303,314,387,0.86,5,0.61,0.14924
10188,10011,0.111111111111111,0.4,3,3,-0.17,10,-0.09,0.75494
10188,10011,0.111111111111111,0.4,3,3,-0.17,10,-0.09,0.75494
10014,10011,0.1,0.286,176,279,1,8,0.51,0.004
10157,10011,0.11965811965812,0.241,267,387,-0.81,8,-0.76,0.09812
10157,10011,0.11965811965812,0.241,267,387,-0.81,8,-0.76,0.09812
10251,10011,0.12987012987013,0.19,12,12,0.28,50,0.25,0.63692
10102,10011,0.131147540983607,0.3,2,5,0.3,59,0.16,0.62144
10102,10011,0.131147540983607,0.3,2,5,-0.5,3,-0.37,0.69555
10102,10011,0.131147540983607,0.3,2,5,-0.4,3,-0.22,0.78618
10102,10011,0.131147540983607,0.3,2,5,0.12,18,0.06,0.83385
10068,10011,0.09,0.249,86,229,-0.28,9,-0.22,0.63545
10068,10011,0.09,0.249,86,229,-0.28,9,-0.22,0.63545
10503,10011,0.109756097560976,0.2,1,3,0,51,0,0.99918
10503,10011,0.109756097560976,0.2,1,3,-0.31,56,-0.2,0.5926
10199,10011,0.102803738317757,0.4,5,5,0.38,7,0.3,0.54557
10199,10011,0.102803738317757,0.4,5,5,0.38,7,0.3,0.54557
10146,10011,0.0980392156862745,0.24,87,230,0.42,9,0.4,0.47139
10146,10011,0.0980392156862745,0.24,87,230,0.42,9,0.4,0.47139
10417,10011,0.0707070707070707,0.3,1,3,-0.97,6,-0.67,0.03745
10001,10011,0.09375,0.277,152,383,0.26,45,0.14,0.67659
10001,10011,0.09375,0.277,152,383,0.32,61,0.28,0.5817
10001,10011,0.09375,0.277,152,383,0.32,61,0.28,0.5817
10001,10011,0.09375,0.277,152,383,0.04,4,0.02,0.95592
10001,10011,0.09375,0.277,152,383,0.26,45,0.14,0.67659
10001,10011,0.09375,0.277,152,383,0.04,4,0.02,0.95592
10097,10011,0.125,0.296,209,391,-0.23,24,-0.12,0.69993
10097,10011,0.125,0.296,209,391,0.2,9,0.1,0.72333
10454,10011,0.133333333333333,0.328,33,35,0.7,4,0.48,0.36515
10511,10011,0.125,0.462,2,3,0.3,33,0.22,0.59548
10198,10011,0.197802197802198,0.279,207,389,-0.99,8,-0.57,0.00471
10198,10011,0.197802197802198,0.279,207,389,0.17,21,0.12,0.77542
10180,10011,0.1,0.373,117,122,0.38,9,0.19,0.52295
10180,10011,0.1,0.373,117,122,0.38,9,0.19,0.52295
10416,10011,0.0869565217391304,1,1,3,0.34,25,0.28,0.5294
10351,10011,0.0973451327433628,0.221,10,10,-0.47,9,-0.42,0.42308
10351,10011,0.0973451327433628,0.221,10,10,-0.47,9,-0.42,0.42308
10079,10011,0.138888888888889,0.247,102,258,-0.12,8,-0.06,0.82057
10142,10011,0.156862745098039,0.1,2,2,-0.87,9,-0.79,0.047
10142,10011,0.156862745098039,0.1,2,2,-0.87,9,-0.79,0.047
10120,10011,0.141509433962264,0.293,205,388,-0.82,9,-0.46,0.07028
10120,10011,0.141509433962264,0.293,205,388,0.3,41,0.23,0.60194
10121,10011,0.0674157303370786,0.2,1,1,0.29,5,0.17,0.7061
10150,10011,0.137614678899083,0.213,35,35,-0.44,9,-0.22,0.44892
10150,10011,0.137614678899083,0.213,35,35,-0.44,9,-0.22,0.44892
10204,10011,0.11,0.18,5,6,-0.15,9,-0.12,0.77679
10204,10011,0.11,0.18,5,6,-0.15,9,-0.12,0.77679
10422,10011,0.122641509433962,0.376,26,28,0,9,0,0.99811
10422,10011,0.122641509433962,0.376,26,28,0,9,0,0.99811
10099,10011,0.0810810810810811,0.256,177,387,0.24,7,0.12,0.69236
10099,10011,0.0810810810810811,0.256,177,387,0.24,7,0.12,0.69236
10037,10011,0.102564102564103,0.255,169,387,-0.59,7,-0.44,0.32555
10037,10011,0.102564102564103,0.255,169,387,-0.59,7,-0.44,0.32555
10132,10011,0.131868131868132,0.327,182,399,1,11,0.96,0.00017
10132,10011,0.131868131868132,0.327,182,399,1,11,0.96,0.00017
10206,10011,0.0679611650485437,0.268,189,388,0.12,10,0.12,0.81476
10206,10011,0.0679611650485437,0.268,189,388,0.12,10,0.12,0.81476
10061,10011,0.225,0.248,132,336,0.63,10,0.32,0.22113
10151,10011,0.208333333333333,0.255,281,387,-0.27,9,-0.23,0.64624
10151,10011,0.208333333333333,0.255,281,387,-0.27,9,-0.23,0.64624
10098,10011,0.166666666666667,0.336,221,390,-0.58,10,-0.3,0.27143
10098,10011,0.166666666666667,0.336,221,390,-0.58,10,-0.3,0.27143
10098,10011,0.166666666666667,0.336,221,390,-0.07,27,-0.04,0.90849
10098,10011,0.166666666666667,0.336,221,390,-0.07,27,-0.04,0.90849
10435,10011,0.128712871287129,0.308,2,2,-0.58,7,-0.42,0.34424
10489,10013,0.113475177304965,0.3,2,2,-0.45,6,-0.24,0.5022
10178,10013,0.19047619047619,0.167,5,5,0.77,6,0.54,0.18419
10178,10013,0.19047619047619,0.167,5,5,0.77,6,0.54,0.18419
10157,10013,0.182539682539683,0.206,244,390,-0.03,8,-0.03,0.94674
10157,10013,0.182539682539683,0.206,244,390,-0.03,8,-0.03,0.94674
10182,10013,0.128440366972477,0.271,157,386,0.71,6,0.53,0.23921
10182,10013,0.128440366972477,0.271,157,386,0.71,6,0.53,0.23921
10439,10013,0.125,0.2,4,5,0.45,4,0.28,0.60884
10439,10013,0.125,0.2,4,5,0.45,4,0.28,0.60884
10514,10013,0.0754716981132075,0.303,8,15,-0.37,5,-0.26,0.62545
10514,10013,0.0754716981132075,0.303,8,15,-0.37,5,-0.26,0.62545
10133,10013,0.133858267716535,0.274,96,387,-0.54,9,-0.5,0.33365
10133,10013,0.133858267716535,0.274,96,387,-0.54,9,-0.5,0.33365
10071,10013,0.1,0.306,87,207,-0.29,9,-0.15,0.61607
10071,10013,0.1,0.306,87,207,-0.29,9,-0.15,0.61607
